merchant_id,txn_month,total_revenue,txn_count,unique_customers,avg_order_value,prev_revenue,revenue_growth_rate,repeat_purchase_rate,merchant_name,industry,region,growth_type,estimated_ltv,cac_estimate,ltv_cac_ratio,anomaly_type,month_num,year,revenue_lag_1,revenue_lag_2,revenue_lag_3,revenue_rolling_mean_3,txn_rolling_mean_3,industry_encoded,region_encoded,growth_encoded,target_revenue_next
M0023,2025-06,2656760,85,85,31256.0,2787235.0,-4.68,0.0,가맹점_23,카페,경기,정체,375072.0,12816,29.27,정상,6,2025,2787235.0,2646388.0,2723206.0,2696794.3333333335,84.33333333333333,6,0,2,2296156.0
M0023,2025-07,2296156,81,81,28347.604938271605,2656760.0,-13.57,0.0,가맹점_23,카페,경기,정체,340171.0,8268,41.14,정상,7,2025,2656760.0,2787235.0,2646388.0,2580050.3333333335,83.66666666666667,6,0,2,2732823.0
M0023,2025-08,2732823,85,85,32150.858823529412,2296156.0,19.02,0.0,가맹점_23,카페,경기,정체,385810.0,34408,11.21,정상,8,2025,2296156.0,2656760.0,2787235.0,2561913.0,83.66666666666667,6,0,2,2508930.0
M0023,2025-09,2508930,80,79,31361.625,2732823.0,-8.19,1.27,가맹점_23,카페,경기,정체,381119.0,27386,13.92,정상,9,2025,2732823.0,2296156.0,2656760.0,2512636.3333333335,82.0,6,0,2,2384346.0
M0023,2025-10,2384346,74,74,32220.891891891893,2508930.0,-4.97,0.0,가맹점_23,카페,경기,정체,386651.0,17821,21.7,정상,10,2025,2508930.0,2732823.0,2296156.0,2542033.0,79.66666666666667,6,0,2,2595829.0
M0023,2025-11,2595829,83,83,31275.048192771083,2384346.0,8.87,0.0,가맹점_23,카페,경기,정체,375301.0,9050,41.47,정상,11,2025,2384346.0,2508930.0,2732823.0,2496368.3333333335,79.0,6,0,2,2832755.0
M0023,2025-12,2832755,99,99,28613.68686868687,2595829.0,9.13,0.0,가맹점_23,카페,경기,정체,343364.0,33847,10.14,정상,12,2025,2595829.0,2384346.0,2508930.0,2604310.0,85.33333333333333,6,0,2,
M0024,2023-01,2479068,65,65,38139.50769230769,,,0.0,가맹점_24,배달,부산,정체,457674.0,32592,14.04,정상,1,2023,,,,2479068.0,65.0,2,2,2,2557613.0
M0024,2023-02,2557613,65,65,39347.89230769231,2479068.0,3.17,0.0,가맹점_24,배달,부산,정체,472175.0,34419,13.72,정상,2,2023,2479068.0,,,2518340.5,65.0,2,2,2,3960421.0
M0024,2023-03,3960421,96,94,41254.385416666664,2557613.0,54.85,2.13,가맹점_24,배달,부산,정체,505597.0,21159,23.9,정상,3,2023,2557613.0,2479068.0,,2999034.0,75.33333333333333,2,2,2,3387628.0
M0024,2023-04,3387628,78,78,43431.1282051282,3960421.0,-14.46,0.0,가맹점_24,배달,부산,정체,521174.0,30132,17.3,정상,4,2023,3960421.0,2557613.0,2479068.0,3301887.3333333335,79.66666666666667,2,2,2,2854487.0
M0024,2023-05,2854487,74,73,38574.14864864865,3387628.0,-15.74,1.37,가맹점_24,배달,부산,정체,469231.0,31770,14.77,정상,5,2023,3387628.0,3960421.0,2557613.0,3400845.3333333335,82.66666666666667,2,2,2,3670684.0
M0024,2023-06,3670684,87,86,42191.77011494253,2854487.0,28.59,1.16,가맹점_24,배달,부산,정체,512174.0,10109,50.67,정상,6,2023,2854487.0,3387628.0,3960421.0,3304266.3333333335,79.66666666666667,2,2,2,2948912.0
M0024,2023-07,2948912,76,76,38801.47368421053,3670684.0,-19.66,0.0,가맹점_24,배달,부산,정체,465618.0,27585,16.88,정상,7,2023,3670684.0,2854487.0,3387628.0,3158027.6666666665,79.0,2,2,2,2862538.0
M0024,2023-08,2862538,75,74,38167.17333333333,2948912.0,-2.93,1.35,가맹점_24,배달,부산,정체,464189.0,8853,52.43,정상,8,2023,2948912.0,3670684.0,2854487.0,3160711.3333333335,79.33333333333333,2,2,2,3010728.0
M0024,2023-09,3010728,78,78,38599.07692307692,2862538.0,5.18,0.0,가맹점_24,배달,부산,정체,463189.0,20369,22.74,정상,9,2023,2862538.0,2948912.0,3670684.0,2940726.0,76.33333333333333,2,2,2,3640230.0
M0024,2023-10,3640230,93,91,39142.25806451613,3010728.0,20.91,2.2,가맹점_24,배달,부산,정체,480041.0,15123,31.74,정상,10,2023,3010728.0,2862538.0,2948912.0,3171165.3333333335,82.0,2,2,2,3573889.0
M0024,2023-11,3573889,81,80,44122.08641975309,3640230.0,-1.82,1.25,가맹점_24,배달,부산,정체,536083.0,33387,16.06,정상,11,2023,3640230.0,3010728.0,2862538.0,3408282.3333333335,84.0,2,2,2,3133776.0
M0024,2023-12,3133776,87,86,36020.41379310345,3573889.0,-12.31,1.16,가맹점_24,배달,부산,정체,437259.0,32534,13.44,정상,12,2023,3573889.0,3640230.0,3010728.0,3449298.3333333335,87.0,2,2,2,2216203.0
M0024,2024-01,2216203,56,56,39575.05357142857,3133776.0,-29.28,0.0,가맹점_24,배달,부산,정체,474901.0,26392,17.99,정상,1,2024,3133776.0,3573889.0,3640230.0,2974622.6666666665,74.66666666666667,2,2,2,3315442.0
M0024,2024-02,3315442,78,78,42505.666666666664,2216203.0,49.6,0.0,가맹점_24,배달,부산,정체,510068.0,29638,17.21,정상,2,2024,2216203.0,3133776.0,3573889.0,2888473.6666666665,73.66666666666667,2,2,2,3846300.0
M0024,2024-03,3846300,95,91,40487.36842105263,3315442.0,16.01,4.4,가맹점_24,배달,부산,정체,507226.0,25936,19.56,정상,3,2024,3315442.0,2216203.0,3133776.0,3125981.6666666665,76.33333333333333,2,2,2,2709002.0
M0024,2024-04,2709002,69,69,39260.89855072464,3846300.0,-29.57,0.0,가맹점_24,배달,부산,정체,471131.0,31325,15.04,정상,4,2024,3846300.0,3315442.0,2216203.0,3290248.0,80.66666666666667,2,2,2,3773162.0
M0024,2024-05,3773162,93,92,40571.63440860215,2709002.0,39.28,1.09,가맹점_24,배달,부산,정체,492166.0,28034,17.56,정상,5,2024,2709002.0,3846300.0,3315442.0,3442821.3333333335,85.66666666666667,2,2,2,3487237.0
M0024,2024-06,3487237,85,85,41026.31764705882,3773162.0,-7.58,0.0,가맹점_24,배달,부산,정체,492316.0,33206,14.83,정상,6,2024,3773162.0,2709002.0,3846300.0,3323133.6666666665,82.33333333333333,2,2,2,2728110.0
M0024,2024-07,2728110,73,73,37371.3698630137,3487237.0,-21.77,0.0,가맹점_24,배달,부산,정체,448456.0,18995,23.61,정상,7,2024,3487237.0,3773162.0,2709002.0,3329503.0,83.66666666666667,2,2,2,3900229.0
M0024,2024-08,3900229,97,96,40208.54639175258,2728110.0,42.96,1.04,가맹점_24,배달,부산,정체,487521.0,22157,22.0,정상,8,2024,2728110.0,3487237.0,3773162.0,3371858.6666666665,85.0,2,2,2,3069863.0
M0024,2024-09,3069863,81,81,37899.543209876545,3900229.0,-21.29,0.0,가맹점_24,배달,부산,정체,454795.0,9488,47.93,정상,9,2024,3900229.0,2728110.0,3487237.0,3232734.0,83.66666666666667,2,2,2,3805542.0
M0024,2024-10,3805542,97,97,39232.39175257732,3069863.0,23.96,0.0,가맹점_24,배달,부산,정체,470789.0,11793,39.92,정상,10,2024,3069863.0,3900229.0,2728110.0,3591878.0,91.66666666666667,2,2,2,3166983.0
M0024,2024-11,3166983,85,84,37258.623529411765,3805542.0,-16.78,1.19,가맹점_24,배달,부산,정체,452424.0,16015,28.25,정상,11,2024,3805542.0,3069863.0,3900229.0,3347462.6666666665,87.66666666666667,2,2,2,2746558.0
M0024,2024-12,2746558,71,70,38683.91549295775,3166983.0,-13.28,1.43,가맹점_24,배달,부산,정체,470845.0,31426,14.98,정상,12,2024,3166983.0,3805542.0,3069863.0,3239694.3333333335,84.33333333333333,2,2,2,2615507.0
M0024,2025-01,2615507,66,65,39628.893939393936,2746558.0,-4.77,1.54,가맹점_24,배달,부산,정체,482870.0,29698,16.26,정상,1,2025,2746558.0,3166983.0,3805542.0,2843016.0,74.0,2,2,2,2156911.0
M0024,2025-02,2156911,62,61,34788.8870967742,2615507.0,-17.53,1.64,가맹점_24,배달,부산,정체,424313.0,22151,19.16,정상,2,2025,2615507.0,2746558.0,3166983.0,2506325.3333333335,66.33333333333333,2,2,2,2902676.0
M0024,2025-03,2902676,75,75,38702.346666666665,2156911.0,34.58,0.0,가맹점_24,배달,부산,정체,464428.0,34150,13.6,정상,3,2025,2156911.0,2615507.0,2746558.0,2558364.6666666665,67.66666666666667,2,2,2,3531955.0
M0024,2025-04,3531955,78,78,45281.47435897436,2902676.0,21.68,0.0,가맹점_24,배달,부산,정체,543378.0,22852,23.78,정상,4,2025,2902676.0,2156911.0,2615507.0,2863847.3333333335,71.66666666666667,2,2,2,3756970.0
M0024,2025-05,3756970,92,91,40836.63043478261,3531955.0,6.37,1.1,가맹점_24,배달,부산,정체,495430.0,17239,28.74,정상,5,2025,3531955.0,2902676.0,2156911.0,3397200.3333333335,81.66666666666667,2,2,2,3390684.0
M0024,2025-06,3390684,86,86,39426.558139534885,3756970.0,-9.75,0.0,가맹점_24,배달,부산,정체,473119.0,12583,37.6,정상,6,2025,3756970.0,3531955.0,2902676.0,3559869.6666666665,85.33333333333333,2,2,2,4065342.0
M0024,2025-07,4065342,92,92,44188.5,3390684.0,19.9,0.0,가맹점_24,배달,부산,정체,530262.0,20904,25.37,정상,7,2025,3390684.0,3756970.0,3531955.0,3737665.3333333335,90.0,2,2,2,3913669.0
M0024,2025-08,3913669,93,92,42082.4623655914,4065342.0,-3.73,1.09,가맹점_24,배달,부산,정체,510494.0,8029,63.58,정상,8,2025,4065342.0,3390684.0,3756970.0,3789898.3333333335,90.33333333333333,2,2,2,3026144.0
M0024,2025-09,3026144,77,77,39300.57142857143,3913669.0,-22.68,0.0,가맹점_24,배달,부산,정체,471607.0,18282,25.8,정상,9,2025,3913669.0,4065342.0,3390684.0,3668385.0,87.33333333333333,2,2,2,6090511.0
M0024,2025-10,6090511,74,73,82304.2027027027,3026144.0,101.26,1.37,가맹점_24,배달,부산,정체,1001181.0,17464,57.33,aov_spike,10,2025,3026144.0,3913669.0,4065342.0,4343441.333333333,81.33333333333333,2,2,2,3985588.0
M0024,2025-11,3985588,88,87,45290.77272727273,6090511.0,-34.56,1.15,가맹점_24,배달,부산,정체,549739.0,24940,22.04,정상,11,2025,6090511.0,3026144.0,3913669.0,4367414.333333333,79.66666666666667,2,2,2,2869175.0
M0024,2025-12,2869175,76,76,37752.30263157895,3985588.0,-28.01,0.0,가맹점_24,배달,부산,정체,453028.0,8306,54.54,정상,12,2025,3985588.0,6090511.0,3026144.0,4315091.333333333,79.33333333333333,2,2,2,
M0025,2023-01,1940667,97,96,20006.876288659794,,,1.04,가맹점_25,IT서비스,부산,정체,242579.0,12237,19.82,정상,1,2023,,,,1940667.0,97.0,0,2,2,1922087.0
M0025,2023-02,1922087,103,101,18661.038834951458,1940667.0,-0.96,1.98,가맹점_25,IT서비스,부산,정체,228366.0,32874,6.95,정상,2,2023,1940667.0,,,1931377.0,100.0,0,2,2,2122838.0
M0025,2023-03,2122838,111,111,19124.666666666668,1922087.0,10.44,0.0,가맹점_25,IT서비스,부산,정체,229496.0,24600,9.33,정상,3,2023,1922087.0,1940667.0,,1995197.3333333333,103.66666666666667,0,2,2,1849292.0
M0025,2023-04,1849292,97,97,19064.865979381444,2122838.0,-12.89,0.0,가맹점_25,IT서비스,부산,정체,228778.0,9955,22.98,정상,4,2023,2122838.0,1922087.0,1940667.0,1964739.0,103.66666666666667,0,2,2,2223022.0
M0025,2023-05,2223022,110,108,20209.29090909091,1849292.0,20.21,1.85,가맹점_25,IT서비스,부산,정체,246998.0,16691,14.8,정상,5,2023,1849292.0,2122838.0,1922087.0,2065050.6666666667,106.0,0,2,2,2180922.0
M0025,2023-06,2180922,108,108,20193.722222222223,2223022.0,-1.89,0.0,가맹점_25,IT서비스,부산,정체,242325.0,24346,9.95,정상,6,2023,2223022.0,1849292.0,2122838.0,2084412.0,105.0,0,2,2,2332635.0
M0025,2023-07,2332635,116,115,20108.922413793105,2180922.0,6.96,0.87,가맹점_25,IT서비스,부산,정체,243406.0,20706,11.76,정상,7,2023,2180922.0,2223022.0,1849292.0,2245526.3333333335,111.33333333333333,0,2,2,1904486.0
M0025,2023-08,1904486,101,101,18856.29702970297,2332635.0,-18.35,0.0,가맹점_25,IT서비스,부산,정체,226276.0,26646,8.49,정상,8,2023,2332635.0,2180922.0,2223022.0,2139347.6666666665,108.33333333333333,0,2,2,1976331.0
M0025,2023-09,1976331,95,95,20803.484210526316,1904486.0,3.77,0.0,가맹점_25,IT서비스,부산,정체,249642.0,25579,9.76,정상,9,2023,1904486.0,2332635.0,2180922.0,2071150.6666666667,104.0,0,2,2,1880132.0
M0025,2023-10,1880132,99,96,18991.23232323232,1976331.0,-4.87,3.12,가맹점_25,IT서비스,부산,정체,235005.0,27258,8.62,정상,10,2023,1976331.0,1904486.0,2332635.0,1920316.3333333333,98.33333333333333,0,2,2,2192077.0
M0025,2023-11,2192077,114,112,19228.745614035088,1880132.0,16.59,1.79,가맹점_25,IT서비스,부산,정체,234875.0,19286,12.18,정상,11,2023,1880132.0,1976331.0,1904486.0,2016180.0,102.66666666666667,0,2,2,1951803.0
M0025,2023-12,1951803,101,101,19324.78217821782,2192077.0,-10.96,0.0,가맹점_25,IT서비스,부산,정체,231897.0,21641,10.72,정상,12,2023,2192077.0,1880132.0,1976331.0,2008004.0,104.66666666666667,0,2,2,2240807.0
M0025,2024-01,2240807,107,107,20942.1214953271,1951803.0,14.81,0.0,가맹점_25,IT서비스,부산,정체,251305.0,19362,12.98,정상,1,2024,1951803.0,2192077.0,1880132.0,2128229.0,107.33333333333333,0,2,2,1692548.0
M0025,2024-02,1692548,91,91,18599.428571428572,2240807.0,-24.47,0.0,가맹점_25,IT서비스,부산,정체,223193.0,34227,6.52,정상,2,2024,2240807.0,1951803.0,2192077.0,1961719.3333333333,99.66666666666667,0,2,2,2401550.0
M0025,2024-03,2401550,122,121,19684.83606557377,1692548.0,41.89,0.83,가맹점_25,IT서비스,부산,정체,238179.0,18804,12.67,정상,3,2024,1692548.0,2240807.0,1951803.0,2111635.0,106.66666666666667,0,2,2,2324417.0
M0025,2024-04,2324417,117,116,19866.811965811965,2401550.0,-3.21,0.86,가맹점_25,IT서비스,부산,정체,240452.0,18925,12.71,정상,4,2024,2401550.0,1692548.0,2240807.0,2139505.0,110.0,0,2,2,2087755.0
M0025,2024-05,2087755,110,109,18979.590909090908,2324417.0,-10.18,0.92,가맹점_25,IT서비스,부산,정체,229850.0,30119,7.63,정상,5,2024,2324417.0,2401550.0,1692548.0,2271240.6666666665,116.33333333333333,0,2,2,2455559.0
M0025,2024-06,2455559,124,121,19802.895161290322,2087755.0,17.62,1.65,가맹점_25,IT서비스,부산,정체,241556.0,27210,8.88,정상,6,2024,2087755.0,2324417.0,2401550.0,2289243.6666666665,117.0,0,2,2,2560611.0
M0025,2024-07,2560611,119,116,21517.73949579832,2455559.0,4.28,2.59,가맹점_25,IT서비스,부산,정체,264901.0,15232,17.39,정상,7,2024,2455559.0,2087755.0,2324417.0,2367975.0,117.66666666666667,0,2,2,1321954.0
M0025,2024-08,1321954,69,69,19158.753623188404,2560611.0,-48.37,0.0,가맹점_25,IT서비스,부산,정체,229905.0,18470,12.45,high_cancel,8,2024,2560611.0,2455559.0,2087755.0,2112708.0,104.0,0,2,2,2004283.0
M0025,2024-09,2004283,100,100,20042.83,1321954.0,51.62,0.0,가맹점_25,IT서비스,부산,정체,240514.0,34168,7.04,정상,9,2024,1321954.0,2560611.0,2455559.0,1962282.6666666667,96.0,0,2,2,1875285.0
M0025,2024-10,1875285,96,95,19534.21875,2004283.0,-6.44,1.05,가맹점_25,IT서비스,부산,정체,236872.0,24263,9.76,정상,10,2024,2004283.0,1321954.0,2560611.0,1733840.6666666667,88.33333333333333,0,2,2,2016179.0
M0025,2024-11,2016179,108,107,18668.324074074073,1875285.0,7.51,0.93,가맹점_25,IT서비스,부산,정체,226103.0,23727,9.53,정상,11,2024,1875285.0,2004283.0,1321954.0,1965249.0,101.33333333333333,0,2,2,2300944.0
M0025,2024-12,2300944,120,119,19174.533333333333,2016179.0,14.12,0.84,가맹점_25,IT서비스,부산,정체,232027.0,12863,18.04,정상,12,2024,2016179.0,1875285.0,2004283.0,2064136.0,108.0,0,2,2,1750508.0
M0025,2025-01,1750508,88,88,19892.136363636364,2300944.0,-23.92,0.0,가맹점_25,IT서비스,부산,정체,238706.0,10433,22.88,정상,1,2025,2300944.0,2016179.0,1875285.0,2022543.6666666667,105.33333333333333,0,2,2,1838257.0
M0025,2025-02,1838257,97,94,18951.103092783505,1750508.0,5.01,3.19,가맹점_25,IT서비스,부산,정체,234668.0,32977,7.12,정상,2,2025,1750508.0,2300944.0,2016179.0,1963236.3333333333,101.66666666666667,0,2,2,2027585.0
M0025,2025-03,2027585,105,104,19310.333333333332,1838257.0,10.3,0.96,가맹점_25,IT서비스,부산,정체,233949.0,25985,9.0,정상,3,2025,1838257.0,1750508.0,2300944.0,1872116.6666666667,96.66666666666667,0,2,2,2575191.0
M0025,2025-04,2575191,129,127,19962.720930232557,2027585.0,27.01,1.57,가맹점_25,IT서비스,부산,정체,243314.0,28825,8.44,정상,4,2025,2027585.0,1838257.0,1750508.0,2147011.0,110.33333333333333,0,2,2,1867753.0
M0025,2025-05,1867753,102,102,18311.303921568626,2575191.0,-27.47,0.0,가맹점_25,IT서비스,부산,정체,219736.0,8422,26.09,정상,5,2025,2575191.0,2027585.0,1838257.0,2156843.0,112.0,0,2,2,1454656.0
M0025,2025-06,1454656,82,82,17739.70731707317,1867753.0,-22.12,0.0,가맹점_25,IT서비스,부산,정체,212876.0,25090,8.48,high_cancel,6,2025,1867753.0,2575191.0,2027585.0,1965866.6666666667,104.33333333333333,0,2,2,2368740.0
M0025,2025-07,2368740,119,117,19905.378151260506,1454656.0,62.84,1.71,가맹점_25,IT서비스,부산,정체,242949.0,16070,15.12,정상,7,2025,1454656.0,1867753.0,2575191.0,1897049.6666666667,101.0,0,2,2,6696725.0
M0025,2025-08,6696725,137,137,48881.20437956204,2368740.0,182.71,0.0,가맹점_25,IT서비스,부산,정체,586574.0,10177,57.64,revenue_spike,8,2025,2368740.0,1454656.0,1867753.0,3506707.0,112.66666666666667,0,2,2,1499243.0
M0025,2025-09,1499243,79,78,18977.759493670885,6696725.0,-77.61,1.28,가맹점_25,IT서비스,부산,정체,230648.0,29651,7.78,high_cancel,9,2025,6696725.0,2368740.0,1454656.0,3521569.3333333335,111.66666666666667,0,2,2,1930939.0
M0025,2025-10,1930939,103,102,18746.980582524273,1499243.0,28.79,0.98,가맹점_25,IT서비스,부산,정체,227168.0,9948,22.84,정상,10,2025,1499243.0,6696725.0,2368740.0,3375635.6666666665,106.33333333333333,0,2,2,1867215.0
M0025,2025-11,1867215,102,102,18306.029411764706,1930939.0,-3.3,0.0,가맹점_25,IT서비스,부산,정체,219672.0,29789,7.37,정상,11,2025,1930939.0,1499243.0,6696725.0,1765799.0,94.66666666666667,0,2,2,2416572.0
M0025,2025-12,2416572,123,122,19646.926829268294,1867215.0,29.42,0.82,가맹점_25,IT서비스,부산,정체,237696.0,10958,21.69,정상,12,2025,1867215.0,1930939.0,1499243.0,2071575.3333333333,109.33333333333333,0,2,2,
M0026,2023-01,1681136,87,86,19323.402298850575,,,1.16,가맹점_26,교육,서울,정체,234571.0,14731,15.92,정상,1,2023,,,,1681136.0,87.0,1,3,2,1914201.0
M0026,2023-02,1914201,108,107,17724.083333333332,1681136.0,13.86,0.93,가맹점_26,교육,서울,정체,214667.0,13677,15.7,정상,2,2023,1681136.0,,,1797668.5,97.5,1,3,2,1953121.0
M0026,2023-03,1953121,117,117,16693.34188034188,1914201.0,2.03,0.0,가맹점_26,교육,서울,정체,200320.0,12676,15.8,정상,3,2023,1914201.0,1681136.0,,1849486.0,104.0,1,3,2,1913018.0
M0026,2023-04,1913018,111,109,17234.396396396398,1953121.0,-2.05,1.83,가맹점_26,교육,서울,정체,210597.0,19173,10.98,정상,4,2023,1953121.0,1914201.0,1681136.0,1926780.0,112.0,1,3,2,1820204.0
M0026,2023-05,1820204,98,98,18573.51020408163,1913018.0,-4.85,0.0,가맹점_26,교육,서울,정체,222882.0,10987,20.29,정상,5,2023,1913018.0,1953121.0,1914201.0,1895447.6666666667,108.66666666666667,1,3,2,1881357.0
M0026,2023-06,1881357,107,106,17582.77570093458,1820204.0,3.36,0.94,가맹점_26,교육,서울,정체,212977.0,17875,11.91,정상,6,2023,1820204.0,1913018.0,1953121.0,1871526.3333333333,105.33333333333333,1,3,2,2242151.0
M0026,2023-07,2242151,128,126,17516.8046875,1881357.0,19.18,1.59,가맹점_26,교육,서울,정체,213544.0,16639,12.83,정상,7,2023,1881357.0,1820204.0,1913018.0,1981237.3333333333,111.0,1,3,2,2475059.0
M0026,2023-08,2475059,140,139,17678.992857142857,2242151.0,10.39,0.72,가맹점_26,교육,서울,정체,213675.0,25173,8.49,정상,8,2023,2242151.0,1881357.0,1820204.0,2199522.3333333335,125.0,1,3,2,2146934.0
M0026,2023-09,2146934,123,122,17454.747967479674,2475059.0,-13.26,0.82,가맹점_26,교육,서울,정체,211175.0,34958,6.04,정상,9,2023,2475059.0,2242151.0,1881357.0,2288048.0,130.33333333333334,1,3,2,1978680.0
M0026,2023-10,1978680,113,110,17510.442477876106,2146934.0,-7.84,2.73,가맹점_26,교육,서울,정체,215862.0,29509,7.32,정상,10,2023,2146934.0,2475059.0,2242151.0,2200224.3333333335,125.33333333333333,1,3,2,2620340.0
M0026,2023-11,2620340,138,137,18987.971014492752,1978680.0,32.43,0.73,가맹점_26,교육,서울,정체,229519.0,23011,9.97,정상,11,2023,1978680.0,2146934.0,2475059.0,2248651.3333333335,124.66666666666667,1,3,2,1485075.0
M0026,2023-12,1485075,77,77,19286.68831168831,2620340.0,-43.33,0.0,가맹점_26,교육,서울,정체,231440.0,13261,17.45,high_cancel,12,2023,2620340.0,1978680.0,2146934.0,2028031.6666666667,109.33333333333333,1,3,2,3487745.0
M0026,2024-01,3487745,95,92,36713.10526315789,1485075.0,134.85,3.26,가맹점_26,교육,서울,정체,454919.0,28542,15.94,aov_spike,1,2024,1485075.0,2620340.0,1978680.0,2531053.3333333335,103.33333333333333,1,3,2,1867375.0
M0026,2024-02,1867375,97,96,19251.288659793816,3487745.0,-46.46,1.04,가맹점_26,교육,서울,정체,233418.0,23884,9.77,정상,2,2024,3487745.0,1485075.0,2620340.0,2280065.0,89.66666666666667,1,3,2,1668034.0
M0026,2024-03,1668034,101,99,16515.188118811882,1867375.0,-10.67,2.02,가맹점_26,교육,서울,정체,202186.0,11374,17.78,정상,3,2024,1867375.0,3487745.0,1485075.0,2341051.3333333335,97.66666666666667,1,3,2,1935212.0
M0026,2024-04,1935212,99,98,19547.59595959596,1668034.0,16.02,1.02,가맹점_26,교육,서울,정체,236964.0,24319,9.74,정상,4,2024,1668034.0,1867375.0,3487745.0,1823540.3333333333,99.0,1,3,2,1966276.0
M0026,2024-05,1966276,107,105,18376.41121495327,1935212.0,1.61,1.9,가맹점_26,교육,서울,정체,224707.0,15247,14.74,정상,5,2024,1935212.0,1668034.0,1867375.0,1856507.3333333333,102.33333333333333,1,3,2,2283612.0
M0026,2024-06,2283612,135,132,16915.644444444446,1966276.0,16.14,2.27,가맹점_26,교육,서울,정체,207596.0,17850,11.63,정상,6,2024,1966276.0,1935212.0,1668034.0,2061700.0,113.66666666666667,1,3,2,2159155.0
M0026,2024-07,2159155,117,116,18454.31623931624,2283612.0,-5.45,0.86,가맹점_26,교육,서울,정체,223356.0,14700,15.19,정상,7,2024,2283612.0,1966276.0,1935212.0,2136347.6666666665,119.66666666666667,1,3,2,2246784.0
M0026,2024-08,2246784,128,125,17553.0,2159155.0,4.06,2.4,가맹점_26,교육,서울,정체,215691.0,32307,6.68,정상,8,2024,2159155.0,2283612.0,1966276.0,2229850.3333333335,126.66666666666667,1,3,2,1903935.0
M0026,2024-09,1903935,104,103,18307.06730769231,2246784.0,-15.26,0.97,가맹점_26,교육,서울,정체,221816.0,14965,14.82,정상,9,2024,2246784.0,2159155.0,2283612.0,2103291.3333333335,116.33333333333333,1,3,2,1852724.0
M0026,2024-10,1852724,98,97,18905.34693877551,1903935.0,-2.69,1.03,가맹점_26,교육,서울,정체,229201.0,22006,10.42,정상,10,2024,1903935.0,2246784.0,2159155.0,2001147.6666666667,110.0,1,3,2,2125890.0
M0026,2024-11,2125890,118,117,18016.01694915254,1852724.0,14.74,0.85,가맹점_26,교육,서울,정체,218030.0,20777,10.49,정상,11,2024,1852724.0,1903935.0,2246784.0,1960849.6666666667,106.66666666666667,1,3,2,2016462.0
M0026,2024-12,2016462,112,109,18004.125,2125890.0,-5.15,2.75,가맹점_26,교육,서울,정체,221991.0,16941,13.1,정상,12,2024,2125890.0,1852724.0,1903935.0,1998358.6666666667,109.33333333333333,1,3,2,1791378.0
M0026,2025-01,1791378,97,95,18467.81443298969,2016462.0,-11.16,2.11,가맹점_26,교육,서울,정체,226290.0,18588,12.17,정상,1,2025,2016462.0,2125890.0,1852724.0,1977910.0,109.0,1,3,2,1887781.0
M0026,2025-02,1887781,104,104,18151.740384615383,1791378.0,5.38,0.0,가맹점_26,교육,서울,정체,217821.0,20180,10.79,정상,2,2025,1791378.0,2016462.0,2125890.0,1898540.3333333333,104.33333333333333,1,3,2,1787413.0
M0026,2025-03,1787413,98,96,18238.908163265307,1887781.0,-5.32,2.08,가맹점_26,교육,서울,정체,223419.0,30342,7.36,정상,3,2025,1887781.0,1791378.0,2016462.0,1822190.6666666667,99.66666666666667,1,3,2,2167014.0
M0026,2025-04,2167014,118,117,18364.525423728814,1787413.0,21.24,0.85,가맹점_26,교육,서울,정체,222247.0,20521,10.83,정상,4,2025,1787413.0,1887781.0,1791378.0,1947402.6666666667,106.66666666666667,1,3,2,1782631.0
M0026,2025-05,1782631,100,99,17826.31,2167014.0,-17.74,1.01,가맹점_26,교육,서울,정체,216076.0,33230,6.5,정상,5,2025,2167014.0,1787413.0,1887781.0,1912352.6666666667,105.33333333333333,1,3,2,2162015.0
M0026,2025-06,2162015,117,114,18478.760683760684,1782631.0,21.28,2.63,가맹점_26,교육,서울,정체,227577.0,33283,6.84,정상,6,2025,1782631.0,2167014.0,1787413.0,2037220.0,111.66666666666667,1,3,2,2525086.0
M0026,2025-07,2525086,134,131,18843.925373134327,2162015.0,16.79,2.29,가맹점_26,교육,서울,정체,231305.0,26637,8.68,정상,7,2025,2162015.0,1782631.0,2167014.0,2156577.3333333335,117.0,1,3,2,2250357.0
M0026,2025-08,2250357,116,115,19399.629310344826,2525086.0,-10.88,0.87,가맹점_26,교육,서울,정체,234821.0,26513,8.86,정상,8,2025,2525086.0,2162015.0,1782631.0,2312486.0,122.33333333333333,1,3,2,2017609.0
M0026,2025-09,2017609,120,119,16813.408333333333,2250357.0,-10.34,0.84,가맹점_26,교육,서울,정체,203456.0,19462,10.45,정상,9,2025,2250357.0,2525086.0,2162015.0,2264350.6666666665,123.33333333333333,1,3,2,2197697.0
M0026,2025-10,2197697,118,114,18624.550847457627,2017609.0,8.93,3.51,가맹점_26,교육,서울,정체,231339.0,34683,6.67,정상,10,2025,2017609.0,2250357.0,2525086.0,2155221.0,118.0,1,3,2,2027741.0
M0026,2025-11,2027741,112,109,18104.83035714286,2197697.0,-7.73,2.75,가맹점_26,교육,서울,정체,223233.0,34291,6.51,정상,11,2025,2197697.0,2017609.0,2250357.0,2081015.6666666667,116.66666666666667,1,3,2,1847330.0
M0026,2025-12,1847330,111,111,16642.61261261261,2027741.0,-8.9,0.0,가맹점_26,교육,서울,정체,199711.0,9528,20.96,정상,12,2025,2027741.0,2197697.0,2017609.0,2024256.0,113.66666666666667,1,3,2,
